timestamp,temperature,precipitation_accumulated,wind_speed,humidity,pressure,icon
2024-12-14T00:00:00-05:00,-3.579732142857146,0,0.08339285714285717,57,1039.0848214285716,partly-cloudy-night
2024-12-14T01:00:00-05:00,-4.341569506726469,0,0.01242152466367713,61,1039.4898206278015,partly-cloudy-night
2024-12-14T02:00:00-05:00,-4.682376681614369,0,0.023587443946188336,64,1040.2382959641277,partly-cloudy-night
2024-12-14T03:00:00-05:00,-4.978738738738742,0,0.0005855855855855856,70,1040.473333333333,partly-cloudy-night
2024-12-14T04:00:00-05:00,-5.38466666666667,0,0.0019555555555555554,74,1040.9344888888897,partly-cloudy-night
2024-12-14T05:00:00-05:00,-5.162888888888898,0,0.058888888888888886,71,1041.718222222222,partly-cloudy-night
2024-12-14T06:00:00-05:00,-4.361040723981889,0,0.2018552036199098,67,1042.392624434389,partly-cloudy-night
2024-12-14T07:00:00-05:00,-4.434843049327348,0,0.13156950672645742,69,1042.8921524663679,partly-cloudy-day
2024-12-14T08:00:00-05:00,-2.4973732718894035,0,0.30622119815668225,64,1043.34396313364,partly-cloudy-day
2024-12-14T09:00:00-05:00,-0.9268807339449546,0,0.4701834862385319,57,1043.6619724770649,partly-cloudy-day
2024-12-14T10:00:00-05:00,0.7344827586206902,0,0.4954187192118224,50,1043.440197044335,partly-cloudy-day
2024-12-14T11:00:00-05:00,0.265467289719626,0,0.5212616822429909,50,1042.7539252336446,partly-cloudy-day
2024-12-14T12:00:00-05:00,1.333031674208144,0,0.3500904977375569,46,1041.9766063348422,partly-cloudy-day
2024-12-14T13:00:00-05:00,3.0370535714285714,0,0.3754910714285716,41,1041.2354464285715,partly-cloudy-day
2024-12-14T14:00:00-05:00,1.5152466367713,0,0.2385201793721975,44,1040.9133183856513,partly-cloudy-day
2024-12-14T15:00:00-05:00,2.0167420814479615,0,0.12307692307692307,42,1041.2019909502258,partly-cloudy-day
2024-12-14T16:00:00-05:00,-1.0571999999999995,0,0.007911111111111112,55,1041.4870666666675,partly-cloudy-night
2024-12-14T17:00:00-05:00,-2.449909909909908,0,0.03972972972972974,64,1041.6572522522536,partly-cloudy-night
2024-12-14T18:00:00-05:00,-2.8327927927927923,0,0.08540540540540546,68,1041.4888738738732,partly-cloudy-night
2024-12-14T19:00:00-05:00,-3.1473333333333255,0,0.055955555555555564,70,1041.5453777777775,partly-cloudy-night
2024-12-14T20:00:00-05:00,-3.7260000000000075,0,0.022799999999999994,72,1041.3081333333328,partly-cloudy-night
2024-12-14T21:00:00-05:00,-3.2628888888888983,0,0.003999999999999999,71,1040.9563999999998,partly-cloudy-night
2024-12-14T22:00:00-05:00,-3.09,0,0.0,71,1041.2150000000001,partly-cloudy-night
